B01003_001E,NAME,state,county,tract
1195,"Census Tract 1219, Cuyahoga County, Ohio",39,035,121900
2321,"Census Tract 92.50, Franklin County, Ohio",39,049,009250
1694,"Census Tract 92.51, Franklin County, Ohio",39,049,009251
3430,"Census Tract 92.52, Franklin County, Ohio",39,049,009252
2964,"Census Tract 93.11, Franklin County, Ohio",39,049,009311
3286,"Census Tract 93.12, Franklin County, Ohio",39,049,009312
3101,"Census Tract 93.21, Franklin County, Ohio",39,049,009321
3610,"Census Tract 93.22, Franklin County, Ohio",39,049,009322
3929,"Census Tract 93.23, Franklin County, Ohio",39,049,009323
5122,"Census Tract 93.25, Franklin County, Ohio",39,049,009325
2221,"Census Tract 93.26, Franklin County, Ohio",39,049,009326
3610,"Census Tract 93.32, Franklin County, Ohio",39,049,009332
3069,"Census Tract 93.34, Franklin County, Ohio",39,049,009334
2189,"Census Tract 93.36, Franklin County, Ohio",39,049,009336
4384,"Census Tract 93.37, Franklin County, Ohio",39,049,009337
3008,"Census Tract 93.40, Franklin County, Ohio",39,049,009340
3166,"Census Tract 93.50, Franklin County, Ohio",39,049,009350
4935,"Census Tract 93.61, Franklin County, Ohio",39,049,009361
4847,"Census Tract 93.72, Franklin County, Ohio",39,049,009372
6495,"Census Tract 93.73, Franklin County, Ohio",39,049,009373
6239,"Census Tract 93.81, Franklin County, Ohio",39,049,009381
2905,"Census Tract 93.82, Franklin County, Ohio",39,049,009382
2868,"Census Tract 93.83, Franklin County, Ohio",39,049,009383
2431,"Census Tract 93.84, Franklin County, Ohio",39,049,009384
3308,"Census Tract 93.85, Franklin County, Ohio",39,049,009385
2525,"Census Tract 93.86, Franklin County, Ohio",39,049,009386
6057,"Census Tract 93.90, Franklin County, Ohio",39,049,009390
5148,"Census Tract 93.91, Franklin County, Ohio",39,049,009391
3680,"Census Tract 93.92, Franklin County, Ohio",39,049,009392
3626,"Census Tract 93.93, Franklin County, Ohio",39,049,009393
2040,"Census Tract 93.94, Franklin County, Ohio",39,049,009394
4308,"Census Tract 93.95, Franklin County, Ohio",39,049,009395
3354,"Census Tract 93.96, Franklin County, Ohio",39,049,009396
3088,"Census Tract 93.97, Franklin County, Ohio",39,049,009397
5220,"Census Tract 94.01, Franklin County, Ohio",39,049,009401
3712,"Census Tract 94.03, Franklin County, Ohio",39,049,009403
3275,"Census Tract 94.04, Franklin County, Ohio",39,049,009404
4012,"Census Tract 94.05, Franklin County, Ohio",39,049,009405
3759,"Census Tract 94.10, Franklin County, Ohio",39,049,009410
5923,"Census Tract 94.20, Franklin County, Ohio",39,049,009420
4407,"Census Tract 94.40, Franklin County, Ohio",39,049,009440
4860,"Census Tract 94.95, Franklin County, Ohio",39,049,009495
1735,"Census Tract 94.97, Franklin County, Ohio",39,049,009497
3822,"Census Tract 94.98, Franklin County, Ohio",39,049,009498
4997,"Census Tract 95.20, Franklin County, Ohio",39,049,009520
5296,"Census Tract 95.90, Franklin County, Ohio",39,049,009590
4513,"Census Tract 96, Franklin County, Ohio",39,049,009600
2842,"Census Tract 18, Lucas County, Ohio",39,095,001800
1408,"Census Tract 19, Lucas County, Ohio",39,095,001900
1435,"Census Tract 20, Lucas County, Ohio",39,095,002000
2664,"Census Tract 21, Lucas County, Ohio",39,095,002100
3418,"Census Tract 24.01, Lucas County, Ohio",39,095,002401
1461,"Census Tract 24.02, Lucas County, Ohio",39,095,002402
1494,"Census Tract 25, Lucas County, Ohio",39,095,002500
1111,"Census Tract 26, Lucas County, Ohio",39,095,002600
1124,"Census Tract 27, Lucas County, Ohio",39,095,002700
1356,"Census Tract 28, Lucas County, Ohio",39,095,002800
1923,"Census Tract 29, Lucas County, Ohio",39,095,002900
1867,"Census Tract 30, Lucas County, Ohio",39,095,003000
936,"Census Tract 31, Lucas County, Ohio",39,095,003100
1041,"Census Tract 32, Lucas County, Ohio",39,095,003200
1275,"Census Tract 33, Lucas County, Ohio",39,095,003300
1074,"Census Tract 35, Lucas County, Ohio",39,095,003500
1074,"Census Tract 36, Lucas County, Ohio",39,095,003600
3116,"Census Tract 39.01, Lucas County, Ohio",39,095,003901
2345,"Census Tract 39.02, Lucas County, Ohio",39,095,003902
1652,"Census Tract 40, Lucas County, Ohio",39,095,004000
1725,"Census Tract 42, Lucas County, Ohio",39,095,004200
1387,"Census Tract 44.01, Lucas County, Ohio",39,095,004401
1816,"Census Tract 44.02, Lucas County, Ohio",39,095,004402
2748,"Census Tract 45.01, Lucas County, Ohio",39,095,004501
2430,"Census Tract 45.03, Lucas County, Ohio",39,095,004503
3456,"Census Tract 45.04, Lucas County, Ohio",39,095,004504
2326,"Census Tract 46, Lucas County, Ohio",39,095,004600
2196,"Census Tract 47.01, Lucas County, Ohio",39,095,004701
3603,"Census Tract 47.02, Lucas County, Ohio",39,095,004702
2498,"Census Tract 48, Lucas County, Ohio",39,095,004800
2734,"Census Tract 49, Lucas County, Ohio",39,095,004900
1682,"Census Tract 50, Lucas County, Ohio",39,095,005000
2981,"Census Tract 51.01, Lucas County, Ohio",39,095,005101
1959,"Census Tract 51.02, Lucas County, Ohio",39,095,005102
3254,"Census Tract 52, Lucas County, Ohio",39,095,005200
2181,"Census Tract 53, Lucas County, Ohio",39,095,005300
1103,"Census Tract 17, Lucas County, Ohio",39,095,001700
2449,"Census Tract 54, Lucas County, Ohio",39,095,005400
2496,"Census Tract 55.01, Lucas County, Ohio",39,095,005501
3694,"Census Tract 55.02, Lucas County, Ohio",39,095,005502
2096,"Census Tract 55.03, Lucas County, Ohio",39,095,005503
4805,"Census Tract 56.01, Lucas County, Ohio",39,095,005601
721,"Census Tract 56.02, Lucas County, Ohio",39,095,005602
3311,"Census Tract 57.01, Lucas County, Ohio",39,095,005701
2506,"Census Tract 57.03, Lucas County, Ohio",39,095,005703
2598,"Census Tract 57.04, Lucas County, Ohio",39,095,005704
2021,"Census Tract 57.05, Lucas County, Ohio",39,095,005705
3777,"Census Tract 58.01, Lucas County, Ohio",39,095,005801
2704,"Census Tract 7007.01, Stark County, Ohio",39,151,700701
3913,"Census Tract 7007.02, Stark County, Ohio",39,151,700702
3622,"Census Tract 7008, Stark County, Ohio",39,151,700800
3472,"Census Tract 7010, Stark County, Ohio",39,151,701000
3118,"Census Tract 7011, Stark County, Ohio",39,151,701100
3551,"Census Tract 7012, Stark County, Ohio",39,151,701200
3716,"Census Tract 7013, Stark County, Ohio",39,151,701300
2174,"Census Tract 7015, Stark County, Ohio",39,151,701500
2751,"Census Tract 7017, Stark County, Ohio",39,151,701700
1878,"Census Tract 7018, Stark County, Ohio",39,151,701800
2943,"Census Tract 7021, Stark County, Ohio",39,151,702100
3508,"Census Tract 7023, Stark County, Ohio",39,151,702300
2626,"Census Tract 7025, Stark County, Ohio",39,151,702500
4087,"Census Tract 7102, Stark County, Ohio",39,151,710200
3709,"Census Tract 7103, Stark County, Ohio",39,151,710300
950,"Census Tract 7104, Stark County, Ohio",39,151,710400
4287,"Census Tract 7105, Stark County, Ohio",39,151,710500
5076,"Census Tract 7106, Stark County, Ohio",39,151,710600
3374,"Census Tract 7107, Stark County, Ohio",39,151,710700
5394,"Census Tract 7108, Stark County, Ohio",39,151,710800
4360,"Census Tract 7109, Stark County, Ohio",39,151,710900
4214,"Census Tract 7110.01, Stark County, Ohio",39,151,711001
4373,"Census Tract 7110.02, Stark County, Ohio",39,151,711002
4578,"Census Tract 7111.11, Stark County, Ohio",39,151,711111
5198,"Census Tract 7111.12, Stark County, Ohio",39,151,711112
6016,"Census Tract 7111.21, Stark County, Ohio",39,151,711121
5623,"Census Tract 7111.22, Stark County, Ohio",39,151,711122
4008,"Census Tract 7112.02, Stark County, Ohio",39,151,711202
7029,"Census Tract 7112.11, Stark County, Ohio",39,151,711211
2672,"Census Tract 7112.12, Stark County, Ohio",39,151,711212
7067,"Census Tract 7113.12, Stark County, Ohio",39,151,711312
3547,"Census Tract 7113.21, Stark County, Ohio",39,151,711321
3245,"Census Tract 7113.22, Stark County, Ohio",39,151,711322
3877,"Census Tract 7113.23, Stark County, Ohio",39,151,711323
4715,"Census Tract 7113.24, Stark County, Ohio",39,151,711324
5876,"Census Tract 7114.02, Stark County, Ohio",39,151,711402
3860,"Census Tract 7114.11, Stark County, Ohio",39,151,711411
4716,"Census Tract 7114.12, Stark County, Ohio",39,151,711412
4007,"Census Tract 7115.01, Stark County, Ohio",39,151,711501
3646,"Census Tract 7115.02, Stark County, Ohio",39,151,711502
6007,"Census Tract 7116, Stark County, Ohio",39,151,711600
5211,"Census Tract 7117, Stark County, Ohio",39,151,711700
4878,"Census Tract 7118, Stark County, Ohio",39,151,711800
5381,"Census Tract 7119, Stark County, Ohio",39,151,711900
4181,"Census Tract 7120, Stark County, Ohio",39,151,712000
8630,"Census Tract 7121.02, Stark County, Ohio",39,151,712102
1652,"Census Tract 7121.12, Stark County, Ohio",39,151,712112
1815,"Census Tract 1222, Cuyahoga County, Ohio",39,035,122200
1771,"Census Tract 1223, Cuyahoga County, Ohio",39,035,122300
2471,"Census Tract 1231, Cuyahoga County, Ohio",39,035,123100
2748,"Census Tract 1232, Cuyahoga County, Ohio",39,035,123200
3641,"Census Tract 1234, Cuyahoga County, Ohio",39,035,123400
3548,"Census Tract 1235.01, Cuyahoga County, Ohio",39,035,123501
2730,"Census Tract 1235.02, Cuyahoga County, Ohio",39,035,123502
3356,"Census Tract 1236.01, Cuyahoga County, Ohio",39,035,123601
2852,"Census Tract 1236.02, Cuyahoga County, Ohio",39,035,123602
2690,"Census Tract 1236.03, Cuyahoga County, Ohio",39,035,123603
2544,"Census Tract 1237, Cuyahoga County, Ohio",39,035,123700
2430,"Census Tract 1238, Cuyahoga County, Ohio",39,035,123800
3334,"Census Tract 1239, Cuyahoga County, Ohio",39,035,123900
6513,"Census Tract 1241, Cuyahoga County, Ohio",39,035,124100
2269,"Census Tract 1242.01, Cuyahoga County, Ohio",39,035,124201
1688,"Census Tract 1242.02, Cuyahoga County, Ohio",39,035,124202
4406,"Census Tract 1243, Cuyahoga County, Ohio",39,035,124300
3972,"Census Tract 1245, Cuyahoga County, Ohio",39,035,124500
3911,"Census Tract 1246, Cuyahoga County, Ohio",39,035,124600
2776,"Census Tract 1261, Cuyahoga County, Ohio",39,035,126100
2975,"Census Tract 1275.01, Cuyahoga County, Ohio",39,035,127501
4468,"Census Tract 1301.03, Cuyahoga County, Ohio",39,035,130103
4172,"Census Tract 1301.04, Cuyahoga County, Ohio",39,035,130104
3593,"Census Tract 1301.05, Cuyahoga County, Ohio",39,035,130105
3025,"Census Tract 1301.06, Cuyahoga County, Ohio",39,035,130106
4273,"Census Tract 1311.03, Cuyahoga County, Ohio",39,035,131103
4467,"Census Tract 1311.04, Cuyahoga County, Ohio",39,035,131104
2887,"Census Tract 1311.05, Cuyahoga County, Ohio",39,035,131105
4253,"Census Tract 1321, Cuyahoga County, Ohio",39,035,132100
3377,"Census Tract 1322, Cuyahoga County, Ohio",39,035,132200
3120,"Census Tract 1323.01, Cuyahoga County, Ohio",39,035,132301
1805,"Census Tract 1323.02, Cuyahoga County, Ohio",39,035,132302
3183,"Census Tract 1331.03, Cuyahoga County, Ohio",39,035,133103
2414,"Census Tract 1331.04, Cuyahoga County, Ohio",39,035,133104
1610,"Census Tract 1341, Cuyahoga County, Ohio",39,035,134100
3068,"Census Tract 1342.03, Cuyahoga County, Ohio",39,035,134203
3207,"Census Tract 1221, Cuyahoga County, Ohio",39,035,122100
4064,"Census Tract 1342.04, Cuyahoga County, Ohio",39,035,134204
2202,"Census Tract 1342.05, Cuyahoga County, Ohio",39,035,134205
3395,"Census Tract 1342.06, Cuyahoga County, Ohio",39,035,134206
4374,"Census Tract 1343, Cuyahoga County, Ohio",39,035,134300
2316,"Census Tract 1351.03, Cuyahoga County, Ohio",39,035,135103
4215,"Census Tract 1351.04, Cuyahoga County, Ohio",39,035,135104
5298,"Census Tract 1351.05, Cuyahoga County, Ohio",39,035,135105
1692,"Census Tract 1351.06, Cuyahoga County, Ohio",39,035,135106
5843,"Census Tract 1361.01, Cuyahoga County, Ohio",39,035,136101
3005,"Census Tract 97.12, Franklin County, Ohio",39,049,009712
6194,"Census Tract 97.51, Franklin County, Ohio",39,049,009751
6796,"Census Tract 97.52, Franklin County, Ohio",39,049,009752
5497,"Census Tract 97.53, Franklin County, Ohio",39,049,009753
3206,"Census Tract 97.54, Franklin County, Ohio",39,049,009754
8409,"Census Tract 97.55, Franklin County, Ohio",39,049,009755
2364,"Census Tract 97.56, Franklin County, Ohio",39,049,009756
4618,"Census Tract 97.57, Franklin County, Ohio",39,049,009757
3767,"Census Tract 98.01, Franklin County, Ohio",39,049,009801
3795,"Census Tract 98.02, Franklin County, Ohio",39,049,009802
1952,"Census Tract 99, Franklin County, Ohio",39,049,009900
5660,"Census Tract 100, Franklin County, Ohio",39,049,010000
1298,"Census Tract 101, Franklin County, Ohio",39,049,010100
4012,"Census Tract 102.01, Franklin County, Ohio",39,049,010201
4984,"Census Tract 102.02, Franklin County, Ohio",39,049,010202
3716,"Census Tract 102.03, Franklin County, Ohio",39,049,010203
5849,"Census Tract 102.04, Franklin County, Ohio",39,049,010204
2327,"Census Tract 103, Franklin County, Ohio",39,049,010300
2308,"Census Tract 104.01, Franklin County, Ohio",39,049,010401
5830,"Census Tract 104.02, Franklin County, Ohio",39,049,010402
5320,"Census Tract 105.01, Franklin County, Ohio",39,049,010501
3394,"Census Tract 105.02, Franklin County, Ohio",39,049,010502
5916,"Census Tract 106.01, Franklin County, Ohio",39,049,010601
6372,"Census Tract 106.02, Franklin County, Ohio",39,049,010602
1302,"Census Tract 107, Franklin County, Ohio",39,049,010700
5266,"Census Tract 109, Franklin County, Ohio",39,049,010900
0,"Census Tract 9800, Franklin County, Ohio",39,049,980000
3167,"Census Tract 401, Fulton County, Ohio",39,051,040100
4503,"Census Tract 402, Fulton County, Ohio",39,051,040200
4663,"Census Tract 403, Fulton County, Ohio",39,051,040300
3277,"Census Tract 404, Fulton County, Ohio",39,051,040400
4869,"Census Tract 405, Fulton County, Ohio",39,051,040500
4698,"Census Tract 406, Fulton County, Ohio",39,051,040600
2457,"Census Tract 407.01, Fulton County, Ohio",39,051,040701
5195,"Census Tract 407.02, Fulton County, Ohio",39,051,040702
4960,"Census Tract 408, Fulton County, Ohio",39,051,040800
4608,"Census Tract 97.11, Franklin County, Ohio",39,049,009711
4397,"Census Tract 409, Fulton County, Ohio",39,051,040900
4143,"Census Tract 9535, Gallia County, Ohio",39,053,953500
4079,"Census Tract 9536, Gallia County, Ohio",39,053,953600
4656,"Census Tract 9537, Gallia County, Ohio",39,053,953700
3936,"Census Tract 9538, Gallia County, Ohio",39,053,953800
4626,"Census Tract 9539.01, Gallia County, Ohio",39,053,953901
1950,"Census Tract 9539.02, Gallia County, Ohio",39,053,953902
4273,"Census Tract 9540, Gallia County, Ohio",39,053,954000
2332,"Census Tract 9541, Gallia County, Ohio",39,053,954100
2189,"Census Tract 3101, Geauga County, Ohio",39,055,310100
2069,"Census Tract 58.03, Lucas County, Ohio",39,095,005803
2855,"Census Tract 58.04, Lucas County, Ohio",39,095,005804
2852,"Census Tract 59.01, Lucas County, Ohio",39,095,005901
4760,"Census Tract 59.02, Lucas County, Ohio",39,095,005902
2423,"Census Tract 60, Lucas County, Ohio",39,095,006000
3146,"Census Tract 61, Lucas County, Ohio",39,095,006100
2498,"Census Tract 62, Lucas County, Ohio",39,095,006200
3349,"Census Tract 63, Lucas County, Ohio",39,095,006300
2604,"Census Tract 64, Lucas County, Ohio",39,095,006400
2485,"Census Tract 65, Lucas County, Ohio",39,095,006500
2101,"Census Tract 66, Lucas County, Ohio",39,095,006600
1587,"Census Tract 67, Lucas County, Ohio",39,095,006700
2880,"Census Tract 68.01, Lucas County, Ohio",39,095,006801
2573,"Census Tract 68.02, Lucas County, Ohio",39,095,006802
2700,"Census Tract 69, Lucas County, Ohio",39,095,006900
1982,"Census Tract 70.02, Lucas County, Ohio",39,095,007002
1873,"Census Tract 70.03, Lucas County, Ohio",39,095,007003
1857,"Census Tract 70.04, Lucas County, Ohio",39,095,007004
3551,"Census Tract 71.02, Lucas County, Ohio",39,095,007102
2762,"Census Tract 71.03, Lucas County, Ohio",39,095,007103
1717,"Census Tract 71.04, Lucas County, Ohio",39,095,007104
3387,"Census Tract 72.02, Lucas County, Ohio",39,095,007202
4809,"Census Tract 72.04, Lucas County, Ohio",39,095,007204
1592,"Census Tract 72.06, Lucas County, Ohio",39,095,007206
3057,"Census Tract 72.07, Lucas County, Ohio",39,095,007207
2609,"Census Tract 72.08, Lucas County, Ohio",39,095,007208
2247,"Census Tract 72.09, Lucas County, Ohio",39,095,007209
2843,"Census Tract 73.02, Lucas County, Ohio",39,095,007302
2873,"Census Tract 73.04, Lucas County, Ohio",39,095,007304
2819,"Census Tract 73.05, Lucas County, Ohio",39,095,007305
3690,"Census Tract 73.06, Lucas County, Ohio",39,095,007306
1335,"Census Tract 73.07, Lucas County, Ohio",39,095,007307
3151,"Census Tract 74.01, Lucas County, Ohio",39,095,007401
2878,"Census Tract 74.02, Lucas County, Ohio",39,095,007402
2173,"Census Tract 75.01, Lucas County, Ohio",39,095,007501
1848,"Census Tract 75.02, Lucas County, Ohio",39,095,007502
4502,"Census Tract 76, Lucas County, Ohio",39,095,007600
3396,"Census Tract 77, Lucas County, Ohio",39,095,007700
2018,"Census Tract 78.01, Lucas County, Ohio",39,095,007801
1622,"Census Tract 78.02, Lucas County, Ohio",39,095,007802
2326,"Census Tract 79.01, Lucas County, Ohio",39,095,007901
3000,"Census Tract 79.03, Lucas County, Ohio",39,095,007903
2342,"Census Tract 79.04, Lucas County, Ohio",39,095,007904
3591,"Census Tract 80, Lucas County, Ohio",39,095,008000
4095,"Census Tract 81, Lucas County, Ohio",39,095,008100
2639,"Census Tract 82.04, Lucas County, Ohio",39,095,008204
2541,"Census Tract 82.05, Lucas County, Ohio",39,095,008205
3703,"Census Tract 82.06, Lucas County, Ohio",39,095,008206
4671,"Census Tract 7121.14, Stark County, Ohio",39,151,712114
5611,"Census Tract 7122.01, Stark County, Ohio",39,151,712201
5735,"Census Tract 7122.02, Stark County, Ohio",39,151,712202
6000,"Census Tract 7123, Stark County, Ohio",39,151,712300
6560,"Census Tract 7124, Stark County, Ohio",39,151,712400
2037,"Census Tract 7125, Stark County, Ohio",39,151,712500
3173,"Census Tract 7126.01, Stark County, Ohio",39,151,712601
4940,"Census Tract 7126.02, Stark County, Ohio",39,151,712602
5030,"Census Tract 7127, Stark County, Ohio",39,151,712700
4658,"Census Tract 7128, Stark County, Ohio",39,151,712800
3880,"Census Tract 7129, Stark County, Ohio",39,151,712900
3721,"Census Tract 7130, Stark County, Ohio",39,151,713000
5413,"Census Tract 7131, Stark County, Ohio",39,151,713100
7736,"Census Tract 7132.01, Stark County, Ohio",39,151,713201
1825,"Census Tract 7132.02, Stark County, Ohio",39,151,713202
